expert,stage,active_owned_classes,configured_owned_classes,ood_role,id_support,ood_support,threshold,auroc,aupr_id,fpr95,id_retain_at_tau,ood_detect_at_tau
flood,pretrained,ddos,"ddos,dos",non_owned_known_attack,100000,100323,-4.333893299102783,0.6156987590582419,0.5464023572852634,0.7550312490655183,0.54775,0.5719824965361882
flood,pretrained,ddos,"ddos,dos",unseen,100000,100000,-4.333893299102783,0.30035588595,0.4086844465560495,0.99811,0.54775,0.09634
flood,pretrained,ddos,"ddos,dos",target_non_owned_validation,100000,50323,-4.333893299102783,0.673216901317489,0.767329820054703,0.5683087256324146,0.54775,0.5495499075969239
flood,pretrained,ddos,"ddos,dos",external_aux_validation,100000,51535,-4.333893299102783,0.45261223391869604,0.5742106005486629,0.7039875812554575,0.54775,0.4578053749878723
flood,pretrained,ddos,"ddos,dos",benign_diagnostic,100000,51989,-4.333893299102783,0.631501367212295,0.6537381062036527,0.44595972224893726,0.54775,0.627555829117698
flood,pretrained,ddos,"ddos,dos",pooled_attack_out,100000,200323,-4.333893299102783,0.4582815512946591,0.2995558712787684,0.8763746549322844,0.54775,0.334544710292877
flood,pretrained,ddos,"ddos,dos",unseen::dos,100000,100000,-4.333893299102783,0.30035588595,0.4086844465560495,0.99811,0.54775,0.09634
flood,energy_finetuned,ddos,"ddos,dos",non_owned_known_attack,100000,100323,-6.458439350128174,0.9994783293960507,0.999511627180315,0.0,0.78204,1.0
flood,energy_finetuned,ddos,"ddos,dos",unseen,100000,100000,-6.458439350128174,0.53166965645,0.5170375410386145,0.946,0.78204,0.30144
flood,energy_finetuned,ddos,"ddos,dos",target_non_owned_validation,100000,50323,-6.458439350128174,0.9996518818432923,0.9998322421214012,0.0,0.78204,1.0
flood,energy_finetuned,ddos,"ddos,dos",external_aux_validation,100000,51535,-6.458439350128174,0.9935929665276027,0.9973861382857521,0.0,0.78204,1.0
flood,energy_finetuned,ddos,"ddos,dos",benign_diagnostic,100000,51989,-6.458439350128174,0.9985746450210621,0.9993219348432939,0.0,0.78204,1.0
flood,energy_finetuned,ddos,"ddos,dos",pooled_attack_out,100000,200323,-6.458439350128174,0.7659511393349739,0.5169087948093121,0.47223733670122753,0.78204,0.6512831776680661
flood,energy_finetuned,ddos,"ddos,dos",unseen::dos,100000,100000,-6.458439350128174,0.53166965645,0.5170375410386145,0.946,0.78204,0.30144
recon,pretrained,reconnaissance,reconnaissance,non_owned_known_attack,100000,100323,-3.8824305534362793,0.18445698135023872,0.3722808256812846,0.9984549903810691,0.99226,0.0012958145191032963
recon,pretrained,reconnaissance,reconnaissance,unseen,100000,100000,-3.8824305534362793,0.20200660465,0.37097998916711783,0.99813,0.99226,0.00137
recon,pretrained,reconnaissance,reconnaissance,target_non_owned_validation,100000,50323,-3.8824305534362793,0.15960704548615942,0.5384247891884227,0.9999006418536256,0.99226,7.9486517099537e-05
recon,pretrained,reconnaissance,reconnaissance,external_aux_validation,100000,61316,-3.8824305534362793,0.712326048013569,0.7324022173925954,0.6844216843890665,0.99226,0.30690195055124275
recon,pretrained,reconnaissance,reconnaissance,benign_diagnostic,100000,51989,-3.8824305534362793,0.48049519629152326,0.6635503891240856,0.8954201850391429,0.99226,0.056261901556098406
recon,pretrained,reconnaissance,reconnaissance,pooled_attack_out,100000,200323,-3.8824305534362793,0.19321764452908555,0.23084946066903675,0.9982927571971266,0.99226,0.0013328474513660438
recon,pretrained,reconnaissance,reconnaissance,unseen::dos,100000,100000,-3.8824305534362793,0.20200660465,0.37097998916711783,0.99813,0.99226,0.00137
recon,energy_finetuned,reconnaissance,reconnaissance,non_owned_known_attack,100000,100323,-4.216650009155273,0.9992738664114909,0.9992428826249793,0.00599065019985447,0.87417,0.9999700965880207
recon,energy_finetuned,reconnaissance,reconnaissance,unseen,100000,100000,-4.216650009155273,0.9923411785,0.9908397047525421,0.01997,0.87417,0.98321
recon,energy_finetuned,reconnaissance,reconnaissance,target_non_owned_validation,100000,50323,-4.216650009155273,0.999303378375693,0.99963301081344,0.005762772489716432,0.87417,0.9999801283707251
recon,energy_finetuned,reconnaissance,reconnaissance,external_aux_validation,100000,61316,-4.216650009155273,0.9966788665274969,0.9978829846715687,0.023762150172874943,0.87417,0.9988420640615826
recon,energy_finetuned,reconnaissance,reconnaissance,benign_diagnostic,100000,51989,-4.216650009155273,0.7262096393467848,0.8302238258905581,0.7764911808267133,0.87417,0.3136817403681548
recon,energy_finetuned,reconnaissance,reconnaissance,pooled_attack_out,100000,200323,-4.216650009155273,0.9958131115748068,0.9901153703924385,0.012969054976213415,0.87417,0.9916035602501959
recon,energy_finetuned,reconnaissance,reconnaissance,unseen::dos,100000,100000,-4.216650009155273,0.9923411785,0.9908397047525421,0.01997,0.87417,0.98321
theft,pretrained,theft,theft,non_owned_known_attack,323,200000,-0.9130251407623291,0.4656807430340557,0.0023501567235763333,0.585105,0.9442724458204335,0.417355
theft,pretrained,theft,theft,unseen,323,100000,-0.9130251407623291,0.009686563467492247,0.0025398410729029386,0.99555,0.9442724458204335,0.00448
theft,pretrained,theft,theft,target_non_owned_validation,323,100000,-0.9130251407623291,0.4764811764705883,0.004778082167828596,0.53473,0.9442724458204335,0.46596
theft,pretrained,theft,theft,external_aux_validation,323,68731,-0.9130251407623291,0.5102977178539587,0.007353226994544465,0.7368436367868938,0.9442724458204335,0.3075177139864108
theft,pretrained,theft,theft,benign_diagnostic,323,51989,-0.9130251407623291,0.6653693770776827,0.01421814295016102,0.4924503260305065,0.9442724458204335,0.5086845294196849
theft,pretrained,theft,theft,pooled_attack_out,323,300000,-0.9130251407623291,0.31368268317853454,0.0012212994246578576,0.72192,0.9442724458204335,0.27973
theft,pretrained,theft,theft,unseen::dos,323,100000,-0.9130251407623291,0.009686563467492247,0.0025398410729029386,0.99555,0.9442724458204335,0.00448
theft,energy_finetuned,theft,theft,non_owned_known_attack,323,200000,-1.142248511314392,0.9001018111455108,0.566875851898869,0.521715,0.9380804953560371,0.47881
theft,energy_finetuned,theft,theft,unseen,323,100000,-1.142248511314392,0.8149864396284829,0.8095493560884668,0.97917,0.9380804953560371,0.02095
theft,energy_finetuned,theft,theft,target_non_owned_validation,323,100000,-1.142248511314392,0.8956452631578947,0.24238196331265502,0.52107,0.9380804953560371,0.47952
theft,energy_finetuned,theft,theft,external_aux_validation,323,68731,-1.142248511314392,0.9487272204425266,0.6541487768877144,0.26522238873288617,0.9380804953560371,0.7588569932053949
theft,energy_finetuned,theft,theft,benign_diagnostic,323,51989,-1.142248511314392,0.9621354171908361,0.7540411177156466,0.19796495412491105,0.9380804953560371,0.8373117390217162
theft,energy_finetuned,theft,theft,pooled_attack_out,323,300000,-1.142248511314392,0.8717300206398348,0.5663919465350624,0.6742,0.9380804953560371,0.32619
theft,energy_finetuned,theft,theft,unseen::dos,323,100000,-1.142248511314392,0.8149864396284829,0.8095493560884668,0.97917,0.9380804953560371,0.02095
