class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
ddos,flood,False,100000,0.98651,1.0,0.78204,0.21796,0.0,0.0,gate,0,,0,69856,0
reconnaissance,recon,False,100000,1.0,1.0,0.87417,0.12583,0.0,0.0,gate,3,ddos,3,1679,35681
theft,theft,True,323,0.24148606811145512,1.0,0.9380804953560371,0.06191950464396285,0.0,0.0,gate,104238,ddos,98336,97905,8458
