cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1952139,0.19442435541065572,0.08191767306114975,1741406,0,57189,131673,19204,2667,0
1,16292,0.6383449263577909,43.69789557368832,0,0,0,0,0,16040,252
2,10918,0.12886692233119224,9.70814030062077,0,0,0,0,10918,0,0
3,20651,0.03836379590036122,1.560384108524738,0,20651,0,0,0,0,0
