round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.8965,82460,0.0047,kept(prune off)
0,2,0.6729,2486,6.0471,kept(prune off)
0,3,0.7164,70,0.0559,kept(prune off)
0,4,0.7378,281,0.05,kept(prune off)
