Expert,Epoch,Accuracy,F1_Score
0,1,0.0,0.0
1,1,100.0,1.0
2,1,0.0,0.0
3,1,0.0,0.0
0,5,0.0,0.0
1,5,100.0,1.0
2,5,10.010154002369267,0.08496423397132939
3,5,0.0,0.0
