expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.17373434691075962,0.01697
1,bot,31156,0.05965128674926236,0.9997432276287072
1,brute_force,86279,0.3984605465861869,0.6885337104046175
1,ddos,100000,0.011372957334158027,0.83607
1,dos,45446,1.7489343388054281,0.9254059763235488
1,infiltration,28224,26.47913877786841,0.9261267006802721
1,web_attacks,381,1689.2223713641981,1.0
2,benign,100000,-0.0009957125723304987,0.49814
2,bot,31156,0.058465963150307616,1.0
2,brute_force,86279,1.8204787344597018,0.7184830607679736
2,ddos,100000,0.002939336936542462,0.89764
2,dos,45446,-6.546284349226332,0.5925053910135105
2,infiltration,28224,-0.2951707996812405,0.3045280612244898
2,web_attacks,381,1079.8358104485285,0.7900262467191601
3,benign,100000,-0.07031147006712087,0.00308
3,bot,31156,0.059855215477290995,0.9997111310822956
3,brute_force,86279,0.40824241388716237,0.7188307699440188
3,ddos,100000,0.011716650335068444,0.93189
3,dos,45446,1.752368116069106,0.8938740483210844
3,infiltration,28224,22.615724296124817,0.9387400793650794
3,web_attacks,381,1916.609082344394,1.0
4,benign,100000,-0.07688375583175873,0.00032
4,bot,31156,-0.050060280889343466,0.06974579535242008
4,brute_force,86279,0.200714891603398,0.6723304628009134
4,ddos,100000,-0.02008331592966064,0.00814
4,dos,45446,1.5706808600586823,0.3887910927254324
4,infiltration,28224,20.538277812845156,0.5727395124716553
4,web_attacks,381,1785.5652383300167,0.7664041994750657
5,benign,100000,-0.0694499603019355,0.00373
5,bot,31156,0.06008793777492018,1.0
5,brute_force,86279,0.4260886668491848,0.7182976158740829
5,ddos,100000,0.01150269952313864,0.82712
5,dos,45446,1.7168782207683642,0.890661444351538
5,infiltration,28224,20.826425459273384,0.6369401927437641
5,web_attacks,381,1830.1596250013408,1.0
