cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15746,0.704318576984603,47.68338303193029,0,0,0,0,0,15746,0
1,1968867,0.12435041318018873,0.06249696245924536,1740150,20640,57189,131257,19631,0,0
2,100,0.004652102050057395,3540.386592383783,0,0,0,0,0,0,100
3,416,0.0014464333584123328,3.440591844874653,0,0,0,416,0,0,0
4,3736,0.008351407592485982,2.211978337818901,775,0,0,0,0,2961,0
