round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.3575,20,,dropped(min-support)
0,3,0.0631,0,,dropped(min-support)
0,7,0.0891,5,,dropped(min-support)
0,1,0.3965,2171,6.1052,kept(prune off)
0,4,0.5545,78714,0.0003,kept(prune off)
0,5,0.4772,84,26.2238,kept(prune off)
0,6,0.0663,502,0.0,kept(prune off)
0,8,0.4045,852,0.2352,kept(prune off)
