expert,class,rows,mean_gain,frac_positive
1,benign,3000,-0.36906214609015636,0.30533333333333335
1,bot,3000,3.3768913747878263e-06,0.0006666666666666666
1,brute_force,3000,-0.3329036691481293,0.0
1,ddos,3000,4.0549482695237724e-05,0.06833333333333333
1,dos,3000,0.8068606794229918,0.7083333333333334
1,infiltration,3000,-0.16704767292550002,0.281
1,web_attacks,381,11.434182120214613,0.9816272965879265
2,benign,3000,-0.11493028360500053,0.42033333333333334
2,bot,3000,-0.12619976888203957,0.0
2,brute_force,3000,5.481847122303472,1.0
2,ddos,3000,-0.08546347132091878,0.0
2,dos,3000,2.5022519013299394,0.9693333333333334
2,infiltration,3000,-0.38790055765162995,0.14033333333333334
2,web_attacks,381,0.23378106592415682,0.25196850393700787
