cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,54075,0.4231416225625579,0.3847917514321603,9919,9958,6820,9958,7372,9914,134
1,5925,0.5768583774374422,4.5234770346380815,39,0,3138,0,2586,44,118
