budget,train_rows,fit_s,macro_f1,tail_f1,weighted_f1,brute_f1,ddos_f1,recall_ftp_bruteforce,recall_ssh_bruteforce
c0,250000,99.6,0.75716,0.535783,0.985081,0.915845,0.999572,1.0,0.999469
