method,class,precision,recall,f1,support
system_dedup,benign,0.634090909090909,0.6975,0.6642857142857143,800
system_dedup,bot,0.9409681227863046,0.99625,0.9678202792956891,800
system_dedup,brute_force,1.0,0.27125,0.42674532940019666,800
system_dedup,ddos,1.0,0.99125,0.9956057752667922,800
system_dedup,dos,0.48027210884353744,0.8825,0.6220264317180617,800
system_dedup,infiltration,0.5486238532110091,0.37375,0.4446096654275093,800
system_dedup,web_attacks,0.7432675044883303,0.8133595284872298,0.776735459662289,509
system_dedup,macro_avg,,,0.6996898078651789,5309
system_dedup,weighted_avg,,,0.6954667367269309,5309
system_dedup,tail_avg,,,0.7297218014618291,5309
global_dedup_reference,benign,0.20770432066631964,0.9975,0.34381732012063765,800
global_dedup_reference,bot,1.0,0.02125,0.0416156670746634,800
global_dedup_reference,brute_force,0.9851301115241635,0.33125,0.49579045837231056,800
global_dedup_reference,ddos,0.9842312746386334,0.93625,0.9596412556053812,800
global_dedup_reference,dos,0.9331742243436754,0.48875,0.6415094339622641,800
global_dedup_reference,infiltration,1.0,0.00125,0.0024968789013732834,800
global_dedup_reference,web_attacks,0.0,0.0,0.0,509
global_dedup_reference,macro_avg,,,0.3549815734338043,5309
global_dedup_reference,weighted_avg,,,0.37443903018069397,5309
global_dedup_reference,tail_avg,,,0.014704181992012228,5309
