class_id,class_name,baseline_precision,baseline_recall,baseline_f1,moe_precision,moe_recall,moe_f1,delta_f1
0,benign,0.9895321948566637,0.9997959923668385,0.9946376159445651,0.9999485692310749,0.9554202371104776,0.9771773959108129,-0.01746022003375225
1,bot,0.9999825266468635,0.9998427618016004,0.9999126393402523,0.9989353160889447,0.9999126454453335,0.9994237418363426,-0.0004888975039096799
2,brute-force--web,0.9344262295081968,0.4672131147540984,0.6229508196721312,0.8387096774193549,0.4262295081967213,0.5652173913043478,-0.05773342836778339
3,brute-force--xss,0.925,0.8043478260869565,0.8604651162790697,0.6444444444444445,0.6304347826086957,0.6373626373626373,-0.22310247891643242
4,ddos-attack-hoic,1.0,1.0,1.0,0.999693977922693,1.0,0.9998469655453857,-0.0001530344546143425
5,ddos-attack-loic-udp,0.824468085106383,0.8959537572254336,0.8587257617728532,0.692,1.0,0.817966903073286,-0.04075885869956719
6,ddos-attacks-loic-http,0.9996267717492253,0.9993925614814557,0.9995096528950006,0.9996437787257705,0.998420659851785,0.9990318449215273,-0.00047780797347329873
7,dos-attacks-goldeneye,1.0,1.0,1.0,0.9983156881616939,0.9995181883883402,0.9989165763813651,-0.0010834236186348933
8,dos-attacks-hulk,0.9999891754976565,1.0,0.9999945877195356,0.9396340409084899,1.0,0.9688776553626396,-0.031116932356896054
9,dos-attacks-slowhttptest,1.0,1.0,1.0,0.6390360895386021,0.9999642576309958,0.7797597480420302,-0.2202402519579698
10,dos-attacks-slowloris,1.0,1.0,1.0,0.9968152866242038,0.9968152866242038,0.9968152866242038,-0.0031847133757961776
11,ftp-bruteforce,0.9998707208604819,1.0,0.9999353562516969,0.9996639437493537,1.0,0.9998319436364812,-0.00010341261521573664
12,infilteration,0.8843315972222222,0.125822089109828,0.22030004054601973,0.20123955517326125,0.8090591904159076,0.322310034133891,0.10200999358787124
13,sql-injection,1.0,0.29411764705882354,0.45454545454545453,0.6,0.35294117647058826,0.4444444444444444,-0.01010101010101011
14,ssh-bruteforce,1.0,0.9998667306359614,0.999933360877504,1.0,0.9998134228903459,0.9999067027416065,-2.6658135897417168e-05
