class,rows,weight,mean_residual,clipped_rows
benign,9958,0.8607547619047619,0.3974467535834401,0
bot,9958,0.8607547619047619,0.000854299614558659,0
brute_force,9958,0.8607691080565628,1.9223416241648137,193
ddos,9958,0.8607691080565628,0.0006409863675473463,0
dos,9958,0.8607978017948517,1.5566185277560627,0
infiltration,9958,0.8607547619047619,0.4924088936976427,0
web_attacks,252,33.93251360991177,16.22880001056263,107
