method,bucket,cls,support,precision,recall,f1
localpfn_knn,all,benign,1607828,0.9895120583635625,0.988936627549713,0.9892242592747551
localpfn_knn,all,bot,561,0.945993031358885,0.9679144385026738,0.9568281938325991
localpfn_knn,all,brute_force,18796,0.9120975183332524,0.9992019578633752,0.9536649148196106
localpfn_knn,all,ddos,102323,0.9996260818880666,0.8883144552055745,0.9406888415126363
localpfn_knn,all,dos,26199,0.9900455927051671,0.9946181151952365,0.9923265865686703
localpfn_knn,all,infiltration,9373,0.11467142129393786,0.2401579003520751,0.1552253215184636
localpfn_knn,all,web_attacks,197,0.31176470588235294,0.5380710659898477,0.3947858472998138
localpfn_knn,seen_diff_label,benign,418,0.11351351351351352,0.7535885167464115,0.19730660820544943
localpfn_knn,seen_diff_label,bot,0,0.0,0.0,0.0
localpfn_knn,seen_diff_label,brute_force,0,0.0,0.0,0.0
localpfn_knn,seen_diff_label,ddos,0,0.0,0.0,0.0
localpfn_knn,seen_diff_label,dos,1,0.0,0.0,0.0
localpfn_knn,seen_diff_label,infiltration,2992,0.8322475570032574,0.17078877005347592,0.2834165280088741
localpfn_knn,seen_diff_label,web_attacks,50,0.4444444444444444,0.64,0.5245901639344263
localpfn_knn,unseen,benign,1607410,0.9910274680540958,0.9889978288053453,0.990011608181526
localpfn_knn,unseen,bot,561,0.945993031358885,0.9679144385026738,0.9568281938325991
localpfn_knn,unseen,brute_force,18796,0.9120975183332524,0.9992019578633752,0.9536649148196106
localpfn_knn,unseen,ddos,102323,0.9996260818880666,0.8883144552055745,0.9406888415126363
localpfn_knn,unseen,dos,26198,0.9900455927051671,0.994656080616841,0.9923454815491831
localpfn_knn,unseen,infiltration,6381,0.09150189314261674,0.27268453220498357,0.13702405795960151
localpfn_knn,unseen,web_attacks,147,0.27611940298507465,0.5034013605442177,0.3566265060240964
