class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3495519,0,0,7407,0
bot,41542,41422,0,0,120,0
brute_force,115040,115020,0,0,20,0
ddos,264872,262769,0,0,2103,0
dos,60594,38846,0,0,21748,0
infiltration,37631,11852,0,0,25779,0
web_attacks,509,437,0,0,72,0
