round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.0908,0,,dropped(min-support)
0,3,0.1881,1,,dropped(min-support)
0,4,0.2948,10,,dropped(min-support)
0,7,0.1561,1,,dropped(min-support)
0,8,0.065,32,,dropped(min-support)
0,1,0.0617,1848,9.4826,kept(prune off)
0,5,0.4391,83959,0.0048,kept(prune off)
0,6,0.1745,86,53.9195,kept(prune off)
