cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15411,0.6971563339457953,35.59044558970839,0,0,0,0,0,15411,0
1,1930729,0.03159681202321801,0.012036921811065528,1736714,20646,18797,131673,19653,3246,0
2,252,0.0057952935392842075,382.28153136645346,0,0,0,0,0,0,252
