expert,owned_classes,threshold,owned_support,owned_accept_rate,owned_selected_rate,local_acc_given_owned_selected,owned_all_reject_rate,benign_accept_rate,non_owned_attack_accept_rate,mean_owned_margin,mean_benign_margin,mean_owned_stability
DoS_DDoS,"ddos,dos-goldeneye,dos-hulk,dos-slowhttptest,dos-slowloris",2.832139253616333,75949,0.9979064898813678,0.9978274894995326,0.999894436820437,0.0003028347970348523,0.006413119284018683,0.037890989234551156,10.352831840515137,-0.057313017547130585,0.5538612008094788
Scan_Brute,"ftp-patator,portscan,ssh-patator",4.383504390716553,34553,0.9840245420079299,0.9839666599137556,1.0,0.0016496396839637659,0.0024684459130939833,0.0031255290609087474,-0.05731630697846413,-0.17698626220226288,0.8676870465278625
WebBot_Rare,"bot,heartbleed,infiltration,web-attack-�-brute-force,web-attack-�-sql-injection,web-attack-�-xss",1.48690927028656,838,0.977326968973747,0.4510739856801909,0.9920634920634921,0.01909307875894988,0.010751599979759623,0.7883929702629817,1.5460600852966309,0.010621123015880585,0.9145464301109314
