round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.6993,0,,dropped(min-support)
0,3,0.0637,0,,dropped(min-support)
0,4,0.0289,4,,dropped(min-support)
0,2,0.0545,570,0.8486,kept(prune off)
0,5,0.5374,82413,0.0049,kept(prune off)
0,6,0.1187,84,3.8585,kept(prune off)
0,7,0.0932,224,0.0,kept(prune off)
0,8,0.1695,1793,8.4118,kept(prune off)
