expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
flood,ddos,non_owned_known_attack,0.6156987590582419,0.5464023572852634,0.7550312490655183,0.54775,0.5719824965361882,0.9952755057165357,0.9968131582950349,0.0,0.78695,1.0,0.3795767466582938,-0.7550312490655183,0.42801750346381184
flood,ddos,unseen,0.30035588595,0.4086844465560495,0.99811,0.54775,0.09634,0.5394941197,0.5045954853559621,0.92788,0.78695,0.32855,0.23913823375000004,-0.07023000000000001,0.23221000000000003
flood,ddos,target_non_owned_validation,0.673216901317489,0.767329820054703,0.5683087256324146,0.54775,0.5495499075969239,0.9947689360729687,0.9980169175133922,0.0,0.78695,1.0,0.32155203475547967,-0.5683087256324146,0.4504500924030761
flood,ddos,benign_diagnostic,0.631501367212295,0.6537381062036527,0.44595972224893726,0.54775,0.627555829117698,0.9942835671007328,0.9978030649197112,0.00019234838138837063,0.78695,1.0,0.36278219988843785,-0.4457673738675489,0.372444170882302
flood,ddos,pooled_attack_out,0.4582815512946591,0.2995558712787684,0.8763746549322844,0.54775,0.334544710292877,0.7677522627456658,0.5036336061461268,0.4631919450088108,0.78695,0.6648163216405505,0.3094707114510067,-0.4131827099234736,0.33027161134767347
flood,ddos,unseen::dos,0.30035588595,0.4086844465560495,0.99811,0.54775,0.09634,0.5394941197,0.5045954853559621,0.92788,0.78695,0.32855,0.23913823375000004,-0.07023000000000001,0.23221000000000003
recon,reconnaissance,non_owned_known_attack,0.7309313722177366,0.8191711846987763,0.9959829749907798,0.96306,0.004017025009220219,0.9986382007615403,0.9985679122491415,0.009030830417750666,0.83058,0.9997308692921862,0.2677068285438037,-0.9869521445730292,0.995713844282966
recon,reconnaissance,unseen,0.7021064078000001,0.7472599810535415,0.99861,0.96306,0.00139,0.9923402593,0.9909010540571812,0.02571,0.83058,0.98294,0.2902338514999999,-0.9729,0.98155
recon,reconnaissance,target_non_owned_validation,0.6891994663473957,0.8562358439910078,0.9940385112175347,0.96306,0.005961488782465274,0.9999931003715995,0.9999964309338198,1.987162927488425e-05,0.83058,1.0,0.3107936340242038,-0.9940186395882599,0.9940385112175347
recon,reconnaissance,benign_diagnostic,0.5028318368308681,0.6181668481548963,0.9229644732539576,0.96306,0.07703552674604243,0.6975286040316221,0.7971591419829794,0.8399661466848757,0.83058,0.34111061955413646,0.19469676720075402,-0.0829983265690819,0.26407509280809405
recon,reconnaissance,pooled_attack_out,0.7165421286372509,0.6682765419255604,0.9972943695931071,0.96306,0.002705630406892868,0.9954943074185191,0.9895462250859166,0.017356968495879154,0.83058,0.991348971411171,0.2789521787812682,-0.9799374010972279,0.9886433410042781
recon,reconnaissance,unseen::dos,0.7021064078000001,0.7472599810535415,0.99861,0.96306,0.00139,0.9923402593,0.9909010540571812,0.02571,0.83058,0.98294,0.2902338514999999,-0.9729,0.98155
theft,theft,non_owned_known_attack,0.11036216718266255,0.003555386692342552,0.993115,0.9287925696594427,0.00702,0.9824446130030959,0.7787745050117975,0.065185,0.8699690402476781,0.935315,0.8720824458204334,-0.9279299999999999,0.928295
theft,theft,unseen,0.16703470588235297,0.02884463533624536,0.99893,0.9287925696594427,0.00109,0.9876567182662539,0.9454777242768055,0.00132,0.8699690402476781,0.99898,0.820622012383901,-0.99761,0.9978899999999999
theft,theft,target_non_owned_validation,0.11589585139318889,0.011457331261289708,0.99275,0.9287925696594427,0.00736,0.9895944582043346,0.7956272207293617,0.01308,0.8699690402476781,0.98728,0.8736986068111456,-0.97967,0.97992
theft,theft,benign_diagnostic,0.20842814034190488,0.007737462290737081,0.8620477408682606,0.9287925696594427,0.13824078170382195,0.9882366756911605,0.8339503481522568,0.04264363615380177,0.8699690402476781,0.958798976706611,0.7798085353492556,-0.8194041047144589,0.820558195002789
theft,theft,pooled_attack_out,0.12925301341589265,0.002711285317004133,0.9950533333333333,0.9287925696594427,0.005043333333333334,0.9841819814241486,0.7778332738330211,0.04389666666666667,0.8699690402476781,0.9565366666666667,0.8549289680082559,-0.9511566666666667,0.9514933333333334
theft,theft,unseen::dos,0.16703470588235297,0.02884463533624536,0.99893,0.9287925696594427,0.00109,0.9876567182662539,0.9454777242768055,0.00132,0.8699690402476781,0.99898,0.820622012383901,-0.99761,0.9978899999999999
