expert,epoch,loss,ce_loss,energy_margin_loss,val_macro_f1,val_accuracy
flood,1,0.004502365912247449,0.00017835488732066004,0.04324010950285196,0.5,1.0
flood,2,0.0006471255270056427,6.887021223921329e-05,0.005782553035095334,0.5,1.0
flood,3,0.0003001447255332023,3.8306462158681823e-05,0.0026183825902342797,0.5,1.0
flood,4,0.00017084314084006474,2.460467025625985e-05,0.0014623846767954527,0.5,1.0
flood,5,0.00010906191817275249,1.70692993941484e-05,0.0009199261696450412,0.5,1.0
flood,6,7.267780852341094e-05,1.2518353638413828e-05,0.0006015945360902697,0.5,1.0
flood,7,5.773864909075201e-05,9.67450834007468e-06,0.0004806413980956422,0.5,1.0
flood,8,4.38347936187929e-05,7.601103484310443e-06,0.00036233689474687706,0.5,1.0
flood,9,3.584576929200557e-05,6.085771596321137e-06,0.00029759997319430114,0.5,1.0
flood,10,3.0255763450055383e-05,5.0073006333550436e-06,0.0002524846245776862,0.5,1.0
flood,11,2.3538254586892435e-05,4.0897172269469596e-06,0.00019448536995518952,0.5,1.0
flood,12,1.8937943407334388e-05,3.3854114254791056e-06,0.00015552531689428723,0.5,1.0
flood,13,1.7537950661440846e-05,2.8562990553909914e-06,0.0001468165135506206,0.5,1.0
flood,14,1.4248283637833083e-05,2.4185693764011378e-06,0.00011829713985527632,0.5,1.0
flood,15,1.2063029738288605e-05,2.0516308398000545e-06,0.00010011398721471778,0.5,1.0
recon,1,0.004464889878623188,0.0004754180375207216,0.039894717741370204,0.5,1.0
recon,2,0.0009428849121555686,0.0001901505921073258,0.00752734309899807,0.5,1.0
recon,3,0.0005164436010550707,0.00010372864225879311,0.004127149530053139,0.5,1.0
recon,4,0.00034205757717601954,6.57133914749138e-05,0.002763441810026765,0.5,1.0
recon,5,0.00026634559170063583,4.5241818530019375e-05,0.002211037692196667,0.5,1.0
recon,6,0.00021919302765466273,3.287912990909536e-05,0.0018631389506459236,0.5,1.0
recon,7,0.00019347760516498237,2.479644426610321e-05,0.001686811577528715,0.5,1.0
recon,8,0.00017692244146578015,1.9406053415266798e-05,0.0015751638527512551,0.5,1.0
recon,9,0.00016417431353405118,1.5494952792301773e-05,0.001486793585024774,0.5,1.0
recon,10,0.00015459422429278492,1.2511879651050549e-05,0.0014208234174996615,0.5,1.0
recon,11,0.00014583301729895174,1.0340606935729738e-05,0.0013549240774586796,0.5,1.0
recon,12,0.00013974215639196336,8.629435572540387e-06,0.0013111271822601556,0.5,1.0
recon,13,0.00013207319163484498,7.210067333217012e-06,0.0012486312226578594,0.5,1.0
recon,14,0.00012669202373200096,6.1565717507037335e-06,0.001205354496408254,0.5,1.0
recon,15,0.00012162711478816345,5.253442122571869e-06,0.001163736703686416,0.5,1.0
theft,1,0.28962892293930054,0.2806805670261383,0.08948348462581635,0.5,1.0
theft,2,0.2680770754814148,0.2599598467350006,0.08117232471704483,0.5,1.0
theft,3,0.24281799793243408,0.23539850115776062,0.07419490069150925,0.5,1.0
theft,4,0.22422638535499573,0.21720655262470245,0.07019831240177155,0.5,1.0
theft,5,0.2125229388475418,0.20568010210990906,0.0684284046292305,0.5,1.0
theft,6,0.1897461712360382,0.18366575241088867,0.06080411747097969,0.5,1.0
theft,7,0.18078778684139252,0.1747402846813202,0.06047506257891655,0.5,1.0
theft,8,0.16703608632087708,0.1614021211862564,0.05633959546685219,0.5,1.0
theft,9,0.159279927611351,0.15374931693077087,0.05530615523457527,0.5,1.0
theft,10,0.1466139256954193,0.1413828283548355,0.05231103673577309,0.5,1.0
theft,11,0.13489069044589996,0.1296132355928421,0.05277460813522339,0.5,1.0
theft,12,0.12763772904872894,0.12272704392671585,0.049106910824775696,0.5,1.0
theft,13,0.12307268381118774,0.11817604303359985,0.048966407775878906,0.5,1.0
theft,14,0.11552010476589203,0.11066224426031113,0.048578593879938126,0.5,1.0
theft,15,0.1074913814663887,0.10269808769226074,0.04793297126889229,0.5,1.0
benign,1,0.029126026811773197,0.02178991721979506,0.07336109354903354,0.5,1.0
benign,2,0.024878692493361942,0.01922482506972484,0.05653867570389151,0.5,1.0
benign,3,0.02179069995126064,0.016825439968236162,0.04965259855082199,0.5,1.0
benign,4,0.01961196620693606,0.01504104387896357,0.04570922333621392,0.5,1.0
benign,5,0.018204460931894154,0.013956255950512567,0.042482052071585674,0.5,1.0
benign,6,0.016830254361657804,0.012942530957742672,0.0388772365979969,0.5,1.0
benign,7,0.015906326071842388,0.012143432771063856,0.037628932066998154,0.5,1.0
benign,8,0.015236007215384892,0.011553661963433572,0.03682345144711732,0.5,1.0
benign,9,0.014599636927655727,0.011043999579381925,0.03555637186467963,0.5,1.0
benign,10,0.013756371651248357,0.010446302562509445,0.033100689457428445,0.5,1.0
benign,11,0.01334408143100482,0.01002351546031461,0.033205659368266485,0.5,1.0
benign,12,0.012779013267243683,0.009568500203224594,0.03210512902213248,0.5,1.0
benign,13,0.012408184737295033,0.009185420243009876,0.032227643870455715,0.5,1.0
benign,14,0.012017038427183428,0.008874761183406597,0.031422771854545936,0.5,1.0
benign,15,0.011556237010220828,0.008526557115925412,0.0302967982091939,0.5,1.0
