expert,owned_classes,threshold,owned_support,owned_accept_rate,owned_selected_rate,local_acc_given_owned_selected,owned_all_reject_rate,benign_accept_rate,non_owned_attack_accept_rate,mean_owned_margin,mean_benign_margin,mean_owned_stability
DoS_DDoS,"ddos,dos-goldeneye,dos-hulk,dos-slowhttptest,dos-slowloris",3.919936180114746,75949,0.9964054826264994,0.9963659824355817,0.9999603557411494,0.0004740022910110732,0.0008910165729082561,0.0016105789607527338,6.144417762756348,-0.008473317138850689,0.5670346021652222
Scan_Brute,"ftp-patator,portscan,ssh-patator",5.968843460083008,34553,0.9834457210661882,0.9833588979249269,1.0,0.005006801146065464,0.000818415222523139,0.0012111425111021397,2.259866952896118,-0.018476609140634537,0.877457857131958
WebBot_Main,"bot,web-attack-�-brute-force,web-attack-�-sql-injection,web-attack-�-xss",1.4498305320739746,829,0.9662243667068757,0.9384800965018094,0.8187660668380463,0.028950542822677925,0.002288042557591571,0.8322248463953814,1.1800622940063477,0.0026982787530869246,0.9322226047515869
Rare_Micro,"heartbleed,infiltration",1.6342519521713257,9,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0001606029872155622,0.30641061339608916,1.31428062915802,-0.0019296678947284818,0.931731641292572
