cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15807,0.574840820902267,64.7698829753634,0,0,0,0,1,15806,0
1,120,0.004679427515841716,7263.974883382712,0,0,0,0,0,0,120
2,1969511,0.01412792339917551,0.011459575453033796,1740794,20642,57189,131268,19618,0,0
3,3064,0.009029225713605628,4.707717094176479,163,0,0,0,0,2901,0
4,405,0.0008135577273088886,3.2090904560485405,0,0,0,405,0,0,0
