expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.19135848093620164,0.00012
1,bot,31156,-0.38549450257949897,0.0
1,brute_force,86279,-5.414546917572984,0.0
1,ddos,100000,-0.05825757965753833,0.44501
1,dos,45446,15.23404158328576,0.9287506051137614
1,infiltration,28224,36.63086712898112,0.9347718253968254
1,web_attacks,381,5314.995981285093,0.7664041994750657
2,benign,100000,-0.09050023297799496,0.00024
2,bot,31156,0.14318927164656267,0.9419052509949929
2,brute_force,86279,-2.5896030629928006,0.0
2,ddos,100000,0.002759052143009568,0.29108
2,dos,45446,17.093869436020217,0.694868635303437
2,infiltration,28224,33.07939974305265,0.9360827664399093
2,web_attacks,381,5410.64144648464,0.7664041994750657
3,benign,100000,-0.008498939696471537,0.2055
3,bot,31156,0.29338173265257106,0.9998074207215304
3,brute_force,86279,-0.2798776577705865,0.009457689588428238
3,ddos,100000,0.040987808288155375,0.99739
3,dos,45446,12.957457031817087,0.9983276856048937
3,infiltration,28224,15.465182855991554,0.901750283446712
3,web_attacks,381,5301.372145698792,0.994750656167979
4,benign,100000,-0.08094445444813823,0.00035
4,bot,31156,-0.5964666136560604,0.0
4,brute_force,86279,-6.443107603111734,0.0
4,ddos,100000,-0.037340549557992445,0.08025
4,dos,45446,13.733010732657295,0.5582889583241649
4,infiltration,28224,31.81709618832452,0.9318310657596371
4,web_attacks,381,5309.918013648052,0.7664041994750657
5,benign,100000,-0.08504877522621351,0.00116
5,bot,31156,-2.631724318329105,0.0
5,brute_force,86279,-3.7916012703423085,0.0
5,ddos,100000,-0.7710476448834545,0.00412
5,dos,45446,14.76903136672183,0.35233023808475994
5,infiltration,28224,32.033189228716914,0.9291737528344671
5,web_attacks,381,4799.892009167793,0.7664041994750657
