round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.5367,0,,dropped(min-support)
0,4,0.519,2,,dropped(min-support)
0,7,0.3676,0,,dropped(min-support)
0,1,0.3483,2367,4.2983,kept(prune off)
0,3,0.3168,87,37.1341,kept(prune off)
0,5,0.6091,80849,0.0145,kept(prune off)
0,6,0.1864,806,0.0235,kept(prune off)
0,8,0.0343,387,0.0,kept(prune off)
