Expert,Epoch,Accuracy,F1_Score
0,1,0.0,0.0
1,1,1.0,1.0
2,1,0.0,0.0
3,1,0.0,0.0
0,5,0.0,0.0
1,5,1.0,1.0
2,5,0.06151633102047724,0.021090122488129574
3,5,0.0,0.0
0,10,0.0,0.0
1,10,1.0,1.0
2,10,0.00016923337282112033,2.891470441280023e-05
3,10,0.0,0.0
