beta,T,tune_balanced_nll
0.0,0.8,1.721659
0.0,1.0,1.582599
0.0,1.25,1.57344
0.5,0.8,7.069385
0.5,1.0,6.003953
0.5,1.25,5.256477
1.0,0.8,20.559763
1.0,1.0,16.666648
1.0,1.25,13.669604
