model,class,window,validation_FPR_target,threshold,positives,negatives,TP,FP,recall,FPR
matched_random_e3_calibrated,infiltration,time_quartile_3,0.01,0.32274189591407776,714,759904,90,4232,0.12605042016806722,0.005569124520992125
matched_random_e3_calibrated,infiltration,time_quartile_4,0.01,0.32274189591407776,0,760619,0,3469,,0.0045607590659712685
matched_random_e3_calibrated,web_attacks,full_test,0.001,0.2837761342525482,127,3042346,82,397,0.6456692913385826,0.00013049140367334943
matched_random_e3_calibrated,web_attacks,time_quartile_1,0.001,0.2837761342525482,127,760490,82,116,0.6456692913385826,0.00015253323515102105
matched_random_e3_calibrated,web_attacks,time_quartile_2,0.001,0.2837761342525482,0,760619,0,200,,0.0002629437339850832
matched_random_e3_calibrated,web_attacks,time_quartile_3,0.001,0.2837761342525482,0,760618,0,40,,5.258881593651478e-05
matched_random_e3_calibrated,web_attacks,time_quartile_4,0.001,0.2837761342525482,0,760619,0,41,,5.390346546694206e-05
matched_random_e3_calibrated,web_attacks,full_test,0.01,0.09344916045665741,127,3042346,96,4026,0.7559055118110236,0.0013233208846068134
matched_random_e3_calibrated,web_attacks,time_quartile_1,0.01,0.09344916045665741,127,760490,96,1487,0.7559055118110236,0.0019553182816342096
matched_random_e3_calibrated,web_attacks,time_quartile_2,0.01,0.09344916045665741,0,760619,0,1110,,0.0014593377236172117
matched_random_e3_calibrated,web_attacks,time_quartile_3,0.01,0.09344916045665741,0,760618,0,694,,0.0009124159564985315
matched_random_e3_calibrated,web_attacks,time_quartile_4,0.01,0.09344916045665741,0,760619,0,735,,0.0009663182223951808
