arm,split,rows,macro_f1,tail_f1,benign_fpr,accuracy,delta_macro_f1,delta_tail_f1,delta_benign_fpr,proposed,accepted,logical_expert_calls,diagnostic_all_expert_policy,changed,helpful,harmful
legacy,cal_confirm,30917,0.15114249367694121,0.6153846153846154,0.04850746268656714,0.0298864702267361,0.0,0.0,0.0,0,0,0,False,0,0,0
global,full_test,3275405,0.20363092409221836,0.6923076923076923,0.1501003344481605,0.08344739047537633,0.0,0.0,0.0,0,0,0,False,0,0,0
correctness_oracle,full_test,3275405,0.2630503312720542,0.9875,0.08254180602006689,0.08386932303028174,0.05941940717983582,0.29519230769230775,-0.06755852842809362,0,1382,0,False,1382,1382,0
expert1_always,full_test,3275405,0.07749851802956233,0.18396226415094338,0.09150501672240807,0.08371789137526504,-0.12613240606265602,-0.5083454281567489,-0.05859531772575244,0,1574738,0,False,1574738,1003,117
expert2_always,full_test,3275405,0.2162889425863897,0.4890282131661442,0.08615384615384614,0.08337411709391664,0.012658018494171336,-0.2032794791415481,-0.06394648829431437,0,1215986,0,False,1215986,941,1181
expert3_always,full_test,3275405,0.14912082715725966,0.4876543209876543,0.08749163879598665,0.08344739047537633,-0.0545100969349587,-0.20465337132003797,-0.06260869565217386,0,1437058,0,False,1437058,1036,1036
expert4_always,full_test,3275405,0.08001694221672868,0.1947565543071161,0.09030100334448166,0.08347181493586289,-0.12361398187548968,-0.49755113800057615,-0.059799331103678854,0,1758808,0,False,1758808,1017,937
legacy,full_test,3275405,0.20363092409221836,0.6923076923076923,0.1501003344481605,0.08344739047537633,0.0,0.0,0.0,0,0,0,False,0,0,0
