tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,-0.019209210207892013,0.029622482457441257,-0.013615733736762725,68147,39730,9,5,1.0,0.35714285714285715,False,support
-inf,0.39188605546951294,-0.02499560667345027,0.0,0.0,66007,38691,0,5,1.0,1.0,False,support
-inf,0.748966634273529,-0.022998146642975392,0.0,0.0,54957,31741,0,4,1.0,1.0,False,support
-inf,1.0706003904342651,-0.017917819575297145,0.0,0.0,36376,22121,0,4,1.0,1.0,False,support
-inf,1.2710034847259521,-0.01093639847712563,0.0,0.0,18313,11683,0,2,1.0,1.0,False,support
-inf,1.4303079843521118,-0.0029260136151010308,0.0,0.0,7324,2745,0,2,1.0,1.0,False,support
-inf,1.4670765399932861,-0.0006934809374878337,0.0,0.0,3536,779,0,1,1.0,1.0,False,support
-inf,1.5353379249572754,0.0001766133112350854,0.0,0.0,684,107,0,0,1.0,0.0,False,support
0.0,0.0,-0.019209210207892013,0.029622482457441257,-0.013615733736762725,68147,39730,9,5,1.0,0.35714285714285715,False,support
0.0,0.39188605546951294,-0.02499560667345027,0.0,0.0,66007,38691,0,5,1.0,1.0,False,support
0.0,0.748966634273529,-0.022998146642975392,0.0,0.0,54957,31741,0,4,1.0,1.0,False,support
0.0,1.0706003904342651,-0.017917819575297145,0.0,0.0,36376,22121,0,4,1.0,1.0,False,support
0.0,1.2710034847259521,-0.01093639847712563,0.0,0.0,18313,11683,0,2,1.0,1.0,False,support
0.0,1.4303079843521118,-0.0029260136151010308,0.0,0.0,7324,2745,0,2,1.0,1.0,False,support
0.0,1.4670765399932861,-0.0006934809374878337,0.0,0.0,3536,779,0,1,1.0,1.0,False,support
0.0,1.5353379249572754,0.0001766133112350854,0.0,0.0,684,107,0,0,1.0,0.0,False,support
3.6349185393191874e-05,0.0,-0.019209210207892013,0.029622482457441257,-0.013615733736762725,68147,39730,9,5,0.9993715130547925,0.35714285714285715,False,support
3.6349185393191874e-05,0.39188605546951294,-0.02499560667345027,0.0,0.0,66007,38691,0,5,0.9993715130547925,1.0,False,support
3.6349185393191874e-05,0.748966634273529,-0.022998146642975392,0.0,0.0,54957,31741,0,4,0.9993715130547925,1.0,False,support
3.6349185393191874e-05,1.0706003904342651,-0.017917819575297145,0.0,0.0,36376,22121,0,4,0.9993715130547925,1.0,False,support
3.6349185393191874e-05,1.2710034847259521,-0.01093639847712563,0.0,0.0,18313,11683,0,2,0.9993715130547925,1.0,False,support
3.6349185393191874e-05,1.4303079843521118,-0.0029260136151010308,0.0,0.0,7324,2745,0,2,0.9993715130547925,1.0,False,support
3.6349185393191874e-05,1.4670765399932861,-0.0006934809374878337,0.0,0.0,3536,779,0,1,0.9993715130547925,1.0,False,support
3.6349185393191874e-05,1.5353379249572754,0.0001766133112350854,0.0,0.0,684,107,0,0,0.9993715130547925,0.0,False,support
0.9978482723236084,0.0,-0.024348237930580857,0.0,0.0,51326,31138,0,0,0.6761032952056408,0.0,False,support
0.9978482723236084,0.39188605546951294,-0.024244645289701022,0.0,0.0,50715,30782,0,0,0.6761032952056408,0.0,False,support
0.9978482723236084,0.748966634273529,-0.022503121050260144,0.0,0.0,43158,25937,0,0,0.6761032952056408,0.0,False,support
0.9978482723236084,1.0706003904342651,-0.018594760242436698,0.0,0.0,29748,18495,0,0,0.6761032952056408,0.0,False,support
0.9978482723236084,1.2710034847259521,-0.012205306067533672,0.0,0.0,15916,10021,0,0,0.6761032952056408,0.0,False,support
0.9978482723236084,1.4303079843521118,-0.003351329861228436,0.0,0.0,6710,2428,0,0,0.6761032952056408,0.0,False,support
0.9978482723236084,1.4670765399932861,-0.0009645027271357465,0.0,0.0,3058,597,0,0,0.6761032952056408,0.0,False,support
0.9978482723236084,1.5353379249572754,0.0,0.0,0.0,371,0,0,0,0.6761032952056408,0.0,False,support
0.9990904331207275,0.0,-0.02108361222233393,0.0,0.0,36562,22660,0,0,0.48590574866375547,0.0,False,support
0.9990904331207275,0.39188605546951294,-0.02108117162990833,0.0,0.0,36393,22655,0,0,0.48590574866375547,0.0,False,support
0.9990904331207275,0.748966634273529,-0.02080925111635809,0.0,0.0,35566,22105,0,0,0.48590574866375547,0.0,False,support
0.9990904331207275,1.0706003904342651,-0.01784208191726494,0.0,0.0,26520,17109,0,0,0.48590574866375547,0.0,False,support
0.9990904331207275,1.2710034847259521,-0.011816466979474943,0.0,0.0,13655,9369,0,0,0.48590574866375547,0.0,False,support
0.9990904331207275,1.4303079843521118,-0.0034637306992144623,0.0,0.0,5397,2253,0,0,0.48590574866375547,0.0,False,support
0.9990904331207275,1.4670765399932861,-0.0009613295242094644,0.0,0.0,2133,595,0,0,0.48590574866375547,0.0,False,support
0.9990904331207275,1.5353379249572754,0.0,0.0,0.0,5,0,0,0,0.48590574866375547,0.0,False,support
0.999420166015625,0.0,-0.01795649978401692,0.0,0.0,25659,17293,0,0,0.3423532455442623,0.0,False,support
0.999420166015625,0.39188605546951294,-0.01795649978401692,0.0,0.0,25573,17293,0,0,0.3423532455442623,0.0,False,support
0.999420166015625,0.748966634273529,-0.017890844129108352,0.0,0.0,25468,17188,0,0,0.3423532455442623,0.0,False,support
0.999420166015625,1.0706003904342651,-0.0156653139095988,0.0,0.0,20403,14137,0,0,0.3423532455442623,0.0,False,support
0.999420166015625,1.2710034847259521,-0.009690194797643381,0.0,0.0,9388,7309,0,0,0.3423532455442623,0.0,False,support
0.999420166015625,1.4303079843521118,-0.002564640437255322,0.0,0.0,3363,1638,0,0,0.3423532455442623,0.0,False,support
0.999420166015625,1.4670765399932861,-0.0007862118259790996,0.0,0.0,1339,485,0,0,0.3423532455442623,0.0,False,support
0.999420166015625,1.5353379249572754,0.0,0.0,0.0,0,0,0,0,0.3423532455442623,0.0,False,support
0.9995474219322205,0.0,-0.01536983767075309,0.0,0.0,18333,13705,0,0,0.24586019068147474,0.0,False,support
0.9995474219322205,0.39188605546951294,-0.01536983767075309,0.0,0.0,18287,13705,0,0,0.24586019068147474,0.0,False,support
0.9995474219322205,0.748966634273529,-0.015334615139291852,0.0,0.0,18239,13657,0,0,0.24586019068147474,0.0,False,support
0.9995474219322205,1.0706003904342651,-0.01362145726178432,0.0,0.0,15304,11653,0,0,0.24586019068147474,0.0,False,support
0.9995474219322205,1.2710034847259521,-0.00782997841003688,0.0,0.0,6724,5675,0,0,0.24586019068147474,0.0,False,support
0.9995474219322205,1.4303079843521118,-0.0013901468856685473,0.0,0.0,1672,868,0,0,0.24586019068147474,0.0,False,support
0.9995474219322205,1.4670765399932861,-0.0005294043235201384,0.0,0.0,628,325,0,0,0.24586019068147474,0.0,False,support
0.9995474219322205,1.5353379249572754,0.0,0.0,0.0,0,0,0,0,0.24586019068147474,0.0,False,support
0.9995977282524109,0.0,-0.014068673012931882,0.0,0.0,14647,12051,0,0,0.19819877103635883,0.0,False,support
0.9995977282524109,0.39188605546951294,-0.014068673012931882,0.0,0.0,14605,12051,0,0,0.19819877103635883,0.0,False,support
0.9995977282524109,0.748966634273529,-0.014067095357041065,0.0,0.0,14603,12049,0,0,0.19819877103635883,0.0,False,support
0.9995977282524109,1.0706003904342651,-0.012499496436210816,0.0,0.0,12287,10337,0,0,0.19819877103635883,0.0,False,support
0.9995977282524109,1.2710034847259521,-0.0074954246129769475,0.0,0.0,6207,5394,0,0,0.19819877103635883,0.0,False,support
0.9995977282524109,1.4303079843521118,-0.001323754842453978,0.0,0.0,1425,825,0,0,0.19819877103635883,0.0,False,support
0.9995977282524109,1.4670765399932861,-0.0005132708964149246,0.0,0.0,513,315,0,0,0.19819877103635883,0.0,False,support
0.9995977282524109,1.5353379249572754,0.0,0.0,0.0,0,0,0,0,0.19819877103635883,0.0,False,support
0.99965500831604,0.0,-0.011710419511446996,0.0,0.0,10998,9453,0,0,0.14913641939541805,0.0,False,support
0.99965500831604,0.39188605546951294,-0.011710419511446996,0.0,0.0,10971,9453,0,0,0.14913641939541805,0.0,False,support
0.99965500831604,0.748966634273529,-0.011710419511446996,0.0,0.0,10971,9453,0,0,0.14913641939541805,0.0,False,support
0.99965500831604,1.0706003904342651,-0.010133189408119525,0.0,0.0,9354,7928,0,0,0.14913641939541805,0.0,False,support
0.99965500831604,1.2710034847259521,-0.00561445724050838,0.0,0.0,4422,3898,0,0,0.14913641939541805,0.0,False,support
0.99965500831604,1.4303079843521118,-0.0012265503730071181,0.0,0.0,1147,763,0,0,0.14913641939541805,0.0,False,support
0.99965500831604,1.4670765399932861,-0.00048097459865883985,0.0,0.0,422,295,0,0,0.14913641939541805,0.0,False,support
0.99965500831604,1.5353379249572754,0.0,0.0,0.0,0,0,0,0,0.14913641939541805,0.0,False,support
0.9996973276138306,0.0,-0.008360077279982031,0.0,0.0,7283,6270,0,0,0.09836077576805569,0.0,False,support
0.9996973276138306,0.39188605546951294,-0.008360077279982031,0.0,0.0,7264,6270,0,0,0.09836077576805569,0.0,False,support
0.9996973276138306,0.748966634273529,-0.008360077279982031,0.0,0.0,7264,6270,0,0,0.09836077576805569,0.0,False,support
0.9996973276138306,1.0706003904342651,-0.006893684513537862,0.0,0.0,6013,5055,0,0,0.09836077576805569,0.0,False,support
0.9996973276138306,1.2710034847259521,-0.0027081819143445762,0.0,0.0,2103,1793,0,0,0.09836077576805569,0.0,False,support
0.9996973276138306,1.4303079843521118,-0.000806968275847586,0.0,0.0,704,498,0,0,0.09836077576805569,0.0,False,support
0.9996973276138306,1.4670765399932861,-0.0003708726848257182,0.0,0.0,309,227,0,0,0.09836077576805569,0.0,False,support
0.9996973276138306,1.5353379249572754,0.0,0.0,0.0,0,0,0,0,0.09836077576805569,0.0,False,support
0.9997513890266418,0.0,-0.004342361106961873,0.0,0.0,3657,2968,0,0,0.049596694035475036,0.0,False,support
0.9997513890266418,0.39188605546951294,-0.004342361106961873,0.0,0.0,3640,2968,0,0,0.049596694035475036,0.0,False,support
0.9997513890266418,0.748966634273529,-0.004342361106961873,0.0,0.0,3640,2968,0,0,0.049596694035475036,0.0,False,support
0.9997513890266418,1.0706003904342651,-0.003506237310076349,0.0,0.0,3030,2376,0,0,0.049596694035475036,0.0,False,support
0.9997513890266418,1.2710034847259521,-0.001006661863350633,0.0,0.0,838,652,0,0,0.049596694035475036,0.0,False,support
0.9997513890266418,1.4303079843521118,-0.0004016823673231862,0.0,0.0,388,246,0,0,0.049596694035475036,0.0,False,support
0.9997513890266418,1.4670765399932861,-0.0002015961523170462,0.0,0.0,181,123,0,0,0.049596694035475036,0.0,False,support
0.9997513890266418,1.5353379249572754,0.0,0.0,0.0,0,0,0,0,0.049596694035475036,0.0,False,support
0.9997969269752502,0.0,-0.001703930820302041,0.0,0.0,1452,1100,0,0,0.019690183649619542,0.0,False,support
0.9997969269752502,0.39188605546951294,-0.001703930820302041,0.0,0.0,1440,1100,0,0,0.019690183649619542,0.0,False,support
