expert_idx,expert_name,selected_rate,avg_weight,val_acc,assigned_classes
0,Anchor_Global,0.12943326980939282,0.18952448666095734,0.9991224143617773,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14"
1,Pair_1,0.8598908189638409,0.7086492776870728,0.9990572289362399,"5, 9, 10, 12, 14"
2,Pair_2,0.0012746037414304555,0.022363632917404175,0.9996930722011108,"5, 9, 12, 13, 14"
3,LowRecall_1,0.003998826162435076,0.021746037527918816,0.9999413717543769,"9, 12, 13"
4,LowRecall_2,0.003878613881689902,0.02127832919359207,0.9994431867302606,"9, 12, 14"
5,RareBundle,0.0015238674412108913,0.03643820062279701,0.9999560133426194,"7, 8, 9, 13, 14"
