expert,stage,active_owned_classes,configured_owned_classes,ood_role,id_support,ood_support,threshold,auroc,aupr_id,fpr95,id_retain_at_tau,ood_detect_at_tau
flood,energy_finetuned,"ddos,dos","ddos,dos",non_owned_known_attack,140692,319033,-1.0973646640777588,0.9974285953881584,0.9930307896456646,0.015587729169082822,0.9698134933045234,0.9781778060576806
flood,energy_finetuned,"ddos,dos","ddos,dos",unseen,140692,100000,-1.0973646640777588,0.9774971292610809,0.9843725048965448,0.00917,0.9698134933045234,0.61247
flood,energy_finetuned,"ddos,dos","ddos,dos",target_non_owned_validation,140692,192672,-1.0973646640777588,0.9974572412863592,0.9959038186946864,0.01693032718817472,0.9698134933045234,0.9761148480318884
flood,energy_finetuned,"ddos,dos","ddos,dos",benign_diagnostic,140692,100000,-1.0973646640777588,0.9276132175603446,0.9045887919124996,0.30948,0.9698134933045234,0.5927
flood,energy_finetuned,"ddos,dos","ddos,dos",pooled_attack_out,140692,419033,-1.0973646640777588,0.9926720568513183,0.9786423605411172,0.014056172186916066,0.9698134933045234,0.8909035803862703
flood,energy_finetuned,"ddos,dos","ddos,dos",unseen::scanning,140692,100000,-1.0973646640777588,0.9774971292610809,0.9843725048965448,0.00917,0.9698134933045234,0.61247
probe_access,energy_finetuned,password,"scanning,password",non_owned_known_attack,100000,359725,-5.40593147277832,0.9999209747445965,0.9997795735673517,1.1119605254013483e-05,0.95078,0.999988880394746
probe_access,energy_finetuned,password,"scanning,password",unseen,100000,100000,-5.40593147277832,0.9981145481499999,0.9982410797835404,0.00227,0.95078,0.99773
probe_access,energy_finetuned,password,"scanning,password",target_non_owned_validation,100000,233363,-5.40593147277832,0.9999308484207008,0.9998626587149511,1.2855508371078533e-05,0.95078,0.999987144491629
probe_access,energy_finetuned,password,"scanning,password",benign_diagnostic,100000,100000,-5.40593147277832,0.9944792785,0.9905696505075676,0.00787,0.95078,0.99212
probe_access,energy_finetuned,password,"scanning,password",pooled_attack_out,100000,459725,-5.40593147277832,0.9995280384033933,0.9981155231977565,0.0005024743052912067,0.95078,0.9994975256947088
probe_access,energy_finetuned,password,"scanning,password",unseen::scanning,100000,100000,-5.40593147277832,0.9981145481499999,0.9982410797835404,0.00227,0.95078,0.99773
application,energy_finetuned,"injection,xss","injection,xss",non_owned_known_attack,176356,283369,0.06496517360210419,0.9964551644225883,0.9949051757576575,0.014002943158919996,0.9644639252421239,0.9789179479759607
application,energy_finetuned,"injection,xss","injection,xss",unseen,176356,100000,0.06496517360210419,0.9774909251457278,0.9891851205005686,0.40601,0.9644639252421239,0.59346
application,energy_finetuned,"injection,xss","injection,xss",target_non_owned_validation,176356,183363,0.06496517360210419,0.9958128035637842,0.9958822905937739,0.021738300529550673,0.9644639252421239,0.9650474741360034
application,energy_finetuned,"injection,xss","injection,xss",benign_diagnostic,176356,100000,0.06496517360210419,0.9560972866247817,0.9756146579212996,0.54606,0.9644639252421239,0.44878
application,energy_finetuned,"injection,xss","injection,xss",pooled_attack_out,176356,383369,0.06496517360210419,0.9915084318289615,0.9855589370501805,0.11625613964613728,0.9644639252421239,0.8783730557243804
application,energy_finetuned,"injection,xss","injection,xss",unseen::scanning,176356,100000,0.06496517360210419,0.9774909251457278,0.9891851205005686,0.40601,0.9644639252421239,0.59346
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",non_owned_known_attack,42677,417048,-6.208054542541504,0.9990070158718876,0.997733415554773,0.0,0.9502542353023877,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",unseen,42677,100000,-6.208054542541504,0.9567851733955057,0.9547201359152935,0.52307,0.9502542353023877,0.47693
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",target_non_owned_validation,42677,240691,-6.208054542541504,0.9990474599143261,0.9982203384471046,0.0,0.9502542353023877,1.0
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",benign_diagnostic,42677,100000,-6.208054542541504,0.9902684218665792,0.9837800977892955,0.09075,0.9502542353023877,0.9046
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",pooled_attack_out,42677,517048,-6.208054542541504,0.990841073352744,0.9540818536283252,0.10116468877164209,0.9502542353023877,0.8988353112283579
stealth_malware,energy_finetuned,"backdoor,mitm,ransomware","backdoor,mitm,ransomware",unseen::scanning,42677,100000,-6.208054542541504,0.9567851733955057,0.9547201359152935,0.52307,0.9502542353023877,0.47693
