tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible,target_unit
7.102167273842497e-06,0.0,1.0,3159,298,15,0.0479,0.001462,2706.0,False,normgain
7.102167273842497e-06,0.25,1.0,162,149,10,0.0629,0.001218,801.8,False,normgain
7.102167273842497e-06,0.5,1.0,137,135,1,0.0074,0.000122,502.6,False,normgain
7.102167273842497e-06,1.0,1.0,11,10,1,0.0909,0.000122,351.7,False,normgain
7.102167273842497e-06,2.0,1.0,6,5,1,0.1667,0.000122,15.2,False,normgain
7.102167273842497e-06,4.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
7.102167273842497e-06,8.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
0.005400798050686717,0.0,0.7,2604,271,1,0.0037,0.0,833.4,False,normgain
0.005400798050686717,0.25,0.7,135,131,1,0.0076,0.000122,198.0,False,normgain
0.005400798050686717,0.5,0.7,121,120,0,0.0,0.0,136.3,False,normgain
0.005400798050686717,1.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.005400798050686717,2.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.005400798050686717,4.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.005400798050686717,8.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.0680682435631752,0.0,0.5,2052,14,0,0.0,-0.000122,211.6,False,normgain
0.0680682435631752,0.25,0.5,1,1,0,0.0,0.0,2.3,False,normgain
0.0680682435631752,0.5,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.0680682435631752,1.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.0680682435631752,2.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.0680682435631752,4.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.0680682435631752,8.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.1585024744272232,0.0,0.4,1870,5,0,0.0,0.0,182.9,False,normgain
