class,rows,weight,mean_residual,clipped_rows
benign,15000,0.8607547619047619,0.10128142108378498,7
bot,15000,0.8607547619047619,0.0027953909714993025,0
brute_force,14999,0.8607691080565628,0.2917489551549848,0
ddos,14999,0.8607691080565628,0.0013623573534534733,0
dos,14997,0.8607978017948517,0.28286658753406013,0
infiltration,15000,0.8607547619047619,1.3508920782199627,249
web_attacks,380,33.93251360991177,26.61052427111263,196
