method,class,precision,recall,f1,support
racepfn_system,benign,0.547826325762777,0.9974,0.7072128764646447,20000
racepfn_system,bot,1.0,0.9966,0.9982971050786337,20000
racepfn_system,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
racepfn_system,ddos,0.9996583143507972,0.8776122387761224,0.9346680155476279,20002
racepfn_system,dos,1.0,0.6418395401149712,0.7818541634952048,20005
racepfn_system,infiltration,0.9808142255498362,0.3144,0.4761652341827269,20000
racepfn_system,web_attacks,0.8350515463917526,0.6365422396856582,0.7224080267558528,509
racepfn_system,macro_avg,,,0.7817169870375871,120518
racepfn_system,weighted_avg,,,0.7913125406129203,120518
racepfn_system,tail_avg,,,0.7322901220057378,120518
global_tabpfn,benign,0.547826325762777,0.9974,0.7072128764646447,20000
global_tabpfn,bot,1.0,0.9966,0.9982971050786337,20000
global_tabpfn,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
global_tabpfn,ddos,0.9996583143507972,0.8776122387761224,0.9346680155476279,20002
global_tabpfn,dos,1.0,0.6418395401149712,0.7818541634952048,20005
global_tabpfn,infiltration,0.9808142255498362,0.3144,0.4761652341827269,20000
global_tabpfn,web_attacks,0.8350515463917526,0.6365422396856582,0.7224080267558528,509
global_tabpfn,macro_avg,,,0.7817169870375871,120518
global_tabpfn,weighted_avg,,,0.7913125406129203,120518
global_tabpfn,tail_avg,,,0.7322901220057378,120518
global_raw,benign,0.547826325762777,0.9974,0.7072128764646447,20000
global_raw,bot,1.0,0.9966,0.9982971050786337,20000
global_raw,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
global_raw,ddos,0.9996583143507972,0.8776122387761224,0.9346680155476279,20002
global_raw,dos,1.0,0.6418395401149712,0.7818541634952048,20005
global_raw,infiltration,0.9808142255498362,0.3144,0.4761652341827269,20000
global_raw,web_attacks,0.8350515463917526,0.6365422396856582,0.7224080267558528,509
global_raw,macro_avg,,,0.7817169870375871,120518
global_raw,weighted_avg,,,0.7913125406129203,120518
global_raw,tail_avg,,,0.7322901220057378,120518
