round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.4828,6,,dropped(min-support)
0,4,0.4124,34,,dropped(min-support)
0,5,0.234,2,,dropped(min-support)
0,2,0.1395,1684,8.0602,kept(prune off)
0,3,0.082,78439,0.0003,kept(prune off)
0,6,0.025,53,18.3479,kept(prune off)
0,7,0.0349,1346,0.884,kept(prune off)
0,8,0.0224,127,0.0,kept(prune off)
