class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,2209987,0,0,1292939,0
bot,41542,41417,0,0,125,0
brute_force,115040,115020,0,0,20,0
ddos,264872,255662,0,0,9210,0
dos,60594,38854,0,0,21740,0
infiltration,37631,31627,0,0,6004,0
web_attacks,509,467,0,0,42,0
