round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.4153,9,,dropped(min-support)
0,3,0.3284,0,,dropped(min-support)
0,4,0.0859,0,,dropped(min-support)
0,6,0.0645,38,,dropped(min-support)
0,8,0.0811,0,,dropped(min-support)
0,2,0.4159,1308,0.6767,kept(prune off)
0,5,0.1324,1501,12.9268,kept(prune off)
0,7,0.2561,83078,0.0095,kept(prune off)
