budget,train_rows,fit_s,macro_f1,tail_f1,weighted_f1,brute_f1,ddos_f1,recall_ftp_bruteforce,recall_ssh_bruteforce
c0,100000,37.0,0.75252,0.526047,0.981304,0.915863,0.99943,1.0,0.999469
