method,class,precision,recall,f1,support
tabpfn_va100,benign,0.9924976813885106,0.9962342899148569,0.9943624753135686,3502925
tabpfn_va100,bot,0.9998555748122473,0.9999518536350506,0.9999037119060228,41540
tabpfn_va100,brute_force,0.8449481446660987,1.0,0.9159586919653165,115038
tabpfn_va100,ddos,0.9998701035732979,0.9880846758208774,0.9939424552235405,264869
tabpfn_va100,dos,1.0,0.6513788721469477,0.7888908876496572,60593
tabpfn_va100,infiltration,0.5309914407988587,0.3956683497209673,0.45344906349931474,37630
tabpfn_va100,web_attacks,1.0,0.08086785009861933,0.14963503649635038,507
tabpfn_va100,macro_avg,,,0.7565917602933959,4023102
tabpfn_va100,weighted_avg,,,0.9838895938973476,4023102
tabpfn_va100,tail_avg,,,0.5343292706338959,4023102
tabpfn_va050,benign,0.9929547399650532,0.9939599049365887,0.9934570681981728,3502925
tabpfn_va050,bot,0.9998796485738356,1.0,0.9999398206655834,41540
tabpfn_va050,brute_force,0.8449481446660987,1.0,0.9159586919653165,115038
tabpfn_va050,ddos,0.999859440115791,0.9936836700406616,0.9967619891611847,264869
tabpfn_va050,dos,1.0,0.651543907712112,0.7890119114237749,60593
tabpfn_va050,infiltration,0.423934574678816,0.39811320754716983,0.41061835325074003,37630
tabpfn_va050,web_attacks,0.11936936936936937,0.20907297830374755,0.15197132616487455,507
tabpfn_va050,macro_avg,,,0.751102737261378,4023102
tabpfn_va050,weighted_avg,,,0.9828887572142252,4023102
tabpfn_va050,tail_avg,,,0.5208431666937327,4023102
tabpfn_va000,benign,0.9925705024042103,0.9557672516539749,0.9738212783483804,3502925
tabpfn_va000,bot,0.9996871465357495,1.0,0.999843548794724,41540
tabpfn_va000,brute_force,0.8449419386113743,1.0,0.9159550454442308,115038
tabpfn_va000,ddos,0.99983463573714,0.9815757978472377,0.9906210885481262,264869
tabpfn_va000,dos,0.9999240179317681,0.6515604112686284,0.7890003597266078,60593
tabpfn_va000,infiltration,0.10265285972871953,0.4641775179378156,0.16812489773131972,37630
tabpfn_va000,web_attacks,0.109375,0.5798816568047337,0.18403755868544602,507
tabpfn_va000,macro_avg,,,0.7173433967541193,4023102
tabpfn_va000,weighted_avg,,,0.9631221385479906,4023102
tabpfn_va000,tail_avg,,,0.4506686684038299,4023102
tabpfn_viewavg,benign,0.9924270540420542,0.9954400964907898,0.9939312918077926,3502925
tabpfn_viewavg,bot,0.9999277856678622,1.0,0.9999638915301566,41540
tabpfn_viewavg,brute_force,0.8449481446660987,1.0,0.9159586919653165,115038
tabpfn_viewavg,ddos,0.9998698599463364,0.9862347047030796,0.9930054777752858,264869
tabpfn_viewavg,dos,1.0,0.6516099219381777,0.7890603141612375,60593
tabpfn_viewavg,infiltration,0.4960791450220031,0.3984321020462397,0.4419259281092951,37630
tabpfn_viewavg,web_attacks,0.20382882882882883,0.35700197238658776,0.25949820788530464,507
tabpfn_viewavg,macro_avg,,,0.7704776861763413,4023102
tabpfn_viewavg,weighted_avg,,,0.9833617104888879,4023102
tabpfn_viewavg,tail_avg,,,0.5671293425082521,4023102
tabpfn_viewavg_bpv,benign,0.9976480901926775,0.6646899376949263,0.7978240716231383,3502925
tabpfn_viewavg_bpv,bot,0.9995909233101523,1.0,0.9997954198105828,41540
tabpfn_viewavg_bpv,brute_force,0.8449481446660987,1.0,0.9159586919653165,115038
tabpfn_viewavg_bpv,ddos,0.9998690877727979,0.9804167343101684,0.9900473707788061,264869
tabpfn_viewavg_bpv,dos,1.0,0.651543907712112,0.7890119114237749,60593
tabpfn_viewavg_bpv,infiltration,0.01740394146314601,0.5375232527238906,0.033716218356144745,37630
tabpfn_viewavg_bpv,web_attacks,0.008674669963705979,0.8579881656804734,0.017175685546759325,507
tabpfn_viewavg_bpv,macro_avg,,,0.6490756242149319,4023102
tabpfn_viewavg_bpv,weighted_avg,,,0.8085647217010022,4023102
tabpfn_viewavg_bpv,tail_avg,,,0.35022910790449563,4023102
tabpfn_energy_soft_t0p25,benign,0.9924267392543032,0.995435814355146,0.9939289993502431,3502925
tabpfn_energy_soft_t0p25,bot,0.9999277856678622,1.0,0.9999638915301566,41540
tabpfn_energy_soft_t0p25,brute_force,0.8449481446660987,1.0,0.9159586919653165,115038
tabpfn_energy_soft_t0p25,ddos,0.9998698594482041,0.9862309292518189,0.9930035637918746,264869
tabpfn_energy_soft_t0p25,dos,1.0,0.6516099219381777,0.7890603141612375,60593
tabpfn_energy_soft_t0p25,infiltration,0.49583305774191416,0.3984321020462397,0.44182825484764543,37630
tabpfn_energy_soft_t0p25,web_attacks,0.20382882882882883,0.35700197238658776,0.25949820788530464,507
tabpfn_energy_soft_t0p25,macro_avg,,,0.7704631319331111,4023102
tabpfn_energy_soft_t0p25,weighted_avg,,,0.983358674844609,4023102
tabpfn_energy_soft_t0p25,tail_avg,,,0.5670967847543689,4023102
