round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.7254,13,,dropped(min-support)
0,3,0.7033,6,,dropped(min-support)
0,2,0.5073,2418,37.1055,kept(prune off)
0,4,0.8944,80771,0.0402,kept(prune off)
