class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3414769,0,0,88157,0
bot,41542,41417,0,0,125,0
brute_force,115040,115020,0,0,20,0
ddos,264872,221399,0,0,43473,0
dos,60594,38804,0,0,21790,0
infiltration,37631,13814,0,0,23817,0
web_attacks,509,336,0,0,173,0
