round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.1065,0,,dropped(min-support)
0,3,0.0619,0,,dropped(min-support)
0,5,0.0287,27,,dropped(min-support)
0,6,0.0862,0,,dropped(min-support)
0,2,0.05,284,3.0918,kept(prune off)
0,4,0.2124,82875,0.0042,kept(prune off)
0,7,0.0626,1318,5.109,kept(prune off)
0,8,0.0469,93,1.2716,kept(prune off)
