method,class,precision,recall,f1,support
racepfn_system,benign,0.5738621240351344,0.6468,0.6081519439612618,20000
racepfn_system,bot,1.0,0.99655,0.9982720192331772,20000
racepfn_system,brute_force,0.6580559776481545,0.6711828817118288,0.6645546122812662,20002
racepfn_system,ddos,0.9995810390232224,0.834966503349665,0.9098883138109507,20002
racepfn_system,dos,1.0,0.3688577855536116,0.5389278410750803,20005
racepfn_system,infiltration,0.7038841066554692,0.83815,0.7651717448362433,20000
racepfn_system,web_attacks,0.04834736193800041,0.925343811394892,0.09189347380743342,509
racepfn_system,macro_avg,,,0.6538371355722018,120518
racepfn_system,weighted_avg,,,0.7447181898735885,120518
racepfn_system,tail_avg,,,0.6184457459589513,120518
global_tabpfn,benign,0.5400359216407,0.64645,0.5884709041669511,20000
global_tabpfn,bot,1.0,0.99665,0.9983221896676934,20000
global_tabpfn,brute_force,0.6580559776481545,0.6711828817118288,0.6645546122812662,20002
global_tabpfn,ddos,0.9996309282155379,0.8124687531246876,0.8963843459554869,20002
global_tabpfn,dos,1.0,0.335616095976006,0.5025637187020472,20005
global_tabpfn,infiltration,0.7034054688810603,0.8386,0.7650761791807317,20000
global_tabpfn,web_attacks,0.05006364022061943,0.9273084479371316,0.09499849049008754,509
global_tabpfn,macro_avg,,,0.6443386343491805,120518
global_tabpfn,weighted_avg,,,0.7331803376031213,120518
global_tabpfn,tail_avg,,,0.6194656197795042,120518
global_raw,benign,0.5400359216407,0.64645,0.5884709041669511,20000
global_raw,bot,1.0,0.99665,0.9983221896676934,20000
global_raw,brute_force,0.6580559776481545,0.6711828817118288,0.6645546122812662,20002
global_raw,ddos,0.9996309282155379,0.8124687531246876,0.8963843459554869,20002
global_raw,dos,1.0,0.335616095976006,0.5025637187020472,20005
global_raw,infiltration,0.7034054688810603,0.8386,0.7650761791807317,20000
global_raw,web_attacks,0.05006364022061943,0.9273084479371316,0.09499849049008754,509
global_raw,macro_avg,,,0.6443386343491805,120518
global_raw,weighted_avg,,,0.7331803376031213,120518
global_raw,tail_avg,,,0.6194656197795042,120518
xgboost,benign,0.802821997105644,0.6657,0.7278591734091406,20000
xgboost,bot,0.9999498344536972,0.99665,0.9982971903641008,20000
xgboost,brute_force,0.7413531047265987,0.9998000199980002,0.8513953636886136,20002
xgboost,ddos,0.9997500874693858,1.0,0.9998750281186733,20002
xgboost,dos,0.9997665369649805,0.6421894526368408,0.7820423071069852,20005
xgboost,infiltration,0.7157112526539278,0.84275,0.774052812858783,20000
xgboost,web_attacks,0.7475728155339806,0.9076620825147348,0.8198757763975155,509
xgboost,macro_avg,,,0.8504853788491161,120518
xgboost,weighted_avg,,,0.8554354290100352,120518
xgboost,tail_avg,,,0.8640752598734665,120518
dense_oracle,benign,0.9774285154719937,0.99815,0.9876805857906195,20000
dense_oracle,bot,1.0,0.99665,0.9983221896676934,20000
dense_oracle,brute_force,0.6580559776481545,0.6711828817118288,0.6645546122812662,20002
dense_oracle,ddos,0.999750049990002,0.9998500149985001,0.9998000299955007,20002
dense_oracle,dos,1.0,0.6466883279180204,0.7854410782587579,20005
dense_oracle,infiltration,0.9987726924060343,0.97655,0.9875363418025535,20000
dense_oracle,web_attacks,0.06952092511013216,0.9921414538310412,0.12993696127621254,509
dense_oracle,macro_avg,,,0.7933245427246577,120518
dense_oracle,weighted_avg,,,0.9006131082816946,120518
dense_oracle,tail_avg,,,0.7052651642488198,120518
route_nearest_centroid,benign,0.6098444255570747,0.82515,0.701345062790846,20000
route_nearest_centroid,bot,0.9999497840715075,0.99565,0.9977952598085885,20000
route_nearest_centroid,brute_force,0.6580559776481545,0.6711828817118288,0.6645546122812662,20002
route_nearest_centroid,ddos,0.9997489455713999,0.9954504549545046,0.9975950698932812,20002
route_nearest_centroid,dos,1.0,0.6124968757810547,0.7596875193750388,20005
route_nearest_centroid,infiltration,0.7320961034960727,0.47535,0.576426362699327,20000
route_nearest_centroid,web_attacks,0.06109928634030299,0.9587426326129665,0.11487758945386065,509
route_nearest_centroid,macro_avg,,,0.6874687823288869,120518
route_nearest_centroid,weighted_avg,,,0.7800799313543222,120518
route_nearest_centroid,tail_avg,,,0.5630330706539254,120518
route_top1_noverify,benign,0.5944062904349557,0.8958,0.714624758181927,20000
route_top1_noverify,bot,0.9998995328276485,0.99525,0.9975693487358107,20000
route_top1_noverify,brute_force,0.6580559776481545,0.6711828817118288,0.6645546122812662,20002
route_top1_noverify,ddos,0.9996790585718106,0.9343565643435656,0.9659146703878854,20002
route_top1_noverify,dos,1.0,0.5181204698825294,0.6825814948962792,20005
route_top1_noverify,infiltration,0.8190681622088007,0.47465,0.6010129787907565,20000
route_top1_noverify,web_attacks,0.05244718122942987,0.9705304518664047,0.09951651893634166,509
route_top1_noverify,macro_avg,,,0.675110626030038,120518
route_top1_noverify,weighted_avg,,,0.768204625198368,120518
route_top1_noverify,tail_avg,,,0.5660329488209696,120518
oracle_random_bank,benign,0.8835889385339935,0.7317,0.800503254745364,20000
oracle_random_bank,bot,1.0,0.99665,0.9983221896676934,20000
oracle_random_bank,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
oracle_random_bank,ddos,1.0,0.9836016398360165,0.9917330376045972,20002
oracle_random_bank,dos,1.0,0.6421394651337166,0.7820766491126602,20005
oracle_random_bank,infiltration,0.774117448816244,0.9188,0.8402761900406969,20000
oracle_random_bank,web_attacks,0.6131479140328698,0.9528487229862476,0.7461538461538462,509
oracle_random_bank,macro_avg,,,0.8586398078661824,120518
oracle_random_bank,weighted_avg,,,0.8768307237273867,120518
oracle_random_bank,tail_avg,,,0.8615840752874121,120518
oracle_proximity_bank,benign,0.8653755868544601,0.7373,0.79622030237581,20000
oracle_proximity_bank,bot,1.0,0.99665,0.9983221896676934,20000
oracle_proximity_bank,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
oracle_proximity_bank,ddos,1.0,0.9252074792520748,0.9611509296769503,20002
oracle_proximity_bank,dos,1.0,0.6421394651337166,0.7820766491126602,20005
oracle_proximity_bank,infiltration,0.7777165854691802,0.9179,0.8420135305584222,20000
oracle_proximity_bank,web_attacks,0.30049566294919455,0.9528487229862476,0.45690061234102686,509
oracle_proximity_bank,macro_avg,,,0.8125853859244262,120518
oracle_proximity_bank,weighted_avg,,,0.8701110183239108,120518
oracle_proximity_bank,tail_avg,,,0.7657454441890476,120518
