expert,owned_classes,threshold,owned_support,owned_accept_rate,owned_selected_rate,local_acc_given_owned_selected,owned_all_reject_rate,benign_accept_rate,non_owned_attack_accept_rate,mean_owned_margin,mean_benign_margin,mean_owned_stability
DoS_DDoS,"ddos,dos-goldeneye,dos-hulk,dos-slowhttptest,dos-slowloris",2.5877091884613037,75949,0.9986306600481902,0.9980908241056499,0.9999076565880428,0.00017116749397622089,0.0033088615448247337,0.0382018027182052,11.657384872436523,-0.028919082134962082,0.5533711314201355
Scan_Brute,"ftp-patator,portscan,ssh-patator",3.664417266845703,34553,0.9952826093248054,0.99513790408937,1.0,0.0004630567533933378,0.0016852313453030226,0.010978420826441977,6.061686038970947,-0.0450165756046772,0.8674981594085693
WebBot_Rare,"bot,heartbleed,infiltration,web-attack-�-brute-force,web-attack-�-sql-injection,web-attack-�-xss",1.463483452796936,838,0.964200477326969,0.21479713603818615,0.9944444444444445,0.031026252983293555,0.005651905125435333,0.7888816492009194,1.530423879623413,0.005962871480733156,0.9005836248397827
