round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.7083,0,,dropped(min-support)
0,4,0.7312,0,,dropped(min-support)
0,5,0.7449,1,,dropped(min-support)
0,7,0.7419,2,,dropped(min-support)
0,1,0.5208,1509,0.0615,kept(prune off)
0,3,0.5455,2270,8.6163,kept(prune off)
0,6,0.8251,81135,0.0089,kept(prune off)
0,8,0.6397,83,6.315,kept(prune off)
