cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,8465,0.02557669658147945,2.257188020951834,4995,38,0,0,1648,1784,0
1,15823,0.5911179398632821,34.31808430714017,0,0,0,0,0,15813,10
2,1926137,0.06379051313812355,0.0239419894787732,1736407,20606,18742,131234,18038,1110,0
3,242,0.009971070656589934,327.94330703158494,0,0,0,0,0,0,242
