class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3489243,0,0,13683,0
bot,41542,41413,0,0,129,0
brute_force,115040,115020,0,0,20,0
ddos,264872,250465,0,0,14407,0
dos,60594,38820,0,0,21774,0
infiltration,37631,10214,0,0,27417,0
web_attacks,509,469,0,0,40,0
