Expert,Epoch,Accuracy,F1_Score
0,1,0.9841290112850044,0.984100086649918
1,1,1.0,1.0
2,1,0.31528177356574716,0.16483110116016964
3,1,1.0,1.0
0,5,0.9317442994473598,0.9309398684921489
1,5,1.0,1.0
2,5,0.24504992384498223,0.10165724718973572
3,5,1.0,1.0
0,10,0.9809710676635861,0.9809290469964784
1,10,1.0,1.0
2,10,0.34032831274327296,0.21289500399216033
3,10,1.0,1.0
