expert,class,rows,mean_gain,frac_positive
1,benign,15000,-0.731808132329088,0.006933333333333333
1,bot,15000,-0.014704995549766007,0.0010666666666666667
1,brute_force,15001,4.119576123353693,0.6712219185387641
1,ddos,15001,0.017964257696744066,0.07132857809479368
1,dos,15003,0.7351574514475466,0.45344264480437246
1,infiltration,15000,1.8018186498739246,0.9434666666666667
1,web_attacks,381,3.951186634612473,0.8713910761154856
2,benign,15000,-0.32913556462826904,0.10946666666666667
2,bot,15000,-0.01884804536915566,0.00013333333333333334
2,brute_force,15001,4.292697800192124,0.6712219185387641
2,ddos,15001,0.009737981303366944,0.017065528964735684
2,dos,15003,0.6959386608402248,0.4163833899886689
2,infiltration,15000,1.7112944517732447,0.9505333333333333
2,web_attacks,381,-2.451035992805567,0.2230971128608924
3,benign,15000,-0.011418930012694886,0.3625333333333333
3,bot,15000,0.01019068659716326,1.0
3,brute_force,15001,4.205358491111588,0.9594693687087528
3,ddos,15001,0.01872177632801822,0.999866675554963
3,dos,15003,0.7157804720347433,0.7975738185696194
3,infiltration,15000,1.1079306396785087,0.9424666666666667
3,web_attacks,381,-0.9818833816740151,0.7821522309711286
4,benign,15000,-0.5619190035607255,0.004066666666666666
4,bot,15000,-0.016012190459404073,0.0
4,brute_force,15001,4.250293600628292,0.6712219185387641
4,ddos,15001,0.01238811117135129,0.028598093460435972
4,dos,15003,0.7322335058825158,0.4455775511564354
4,infiltration,15000,1.7911228460501343,0.9665333333333334
4,web_attacks,381,3.0419858083551805,0.7112860892388452
