class,rows,weight,mean_residual,clipped_rows
benign,15000,0.8607547619047619,0.08784975126755483,0
bot,15000,0.8607547619047619,0.012646174042897602,0
brute_force,14999,0.8607691080565628,4.555252433861458,0
ddos,14999,0.8607691080565628,0.02444729181787032,49
dos,14997,0.8607978017948517,1.057742268582821,0
infiltration,15000,0.8607547619047619,1.746570438496913,0
web_attacks,380,33.93251360991177,7.259458670898773,76
