method,class,precision,recall,f1,support
system_probsel,benign,0.9892559776602967,0.9941314775133703,0.991687735187629,3502926
system_probsel,bot,0.992142395132118,0.9969428530162245,0.9945368313621901,41542
system_probsel,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
system_probsel,ddos,0.9999844379775595,0.970400797366275,0.9849705312047334,264872
system_probsel,dos,0.9999456462658984,0.607221837145592,0.7556011910873807,60594
system_probsel,infiltration,0.4808871005474196,0.2731258802582977,0.3483831604636974,37631
system_probsel,web_attacks,0.038695917123705056,0.7485265225933202,0.0735876388218252,509
system_probsel,macro_avg,,,0.7235201141656893,4023114
system_probsel,weighted_avg,,,0.979417781392486,4023114
system_probsel,tail_avg,,,0.47216921021590424,4023114
global_reference,benign,0.9598358315606729,0.9962385731242966,0.9776984730001412,3502926
global_reference,bot,0.9998792328873002,0.9965095565933272,0.9981915509259259,41542
global_reference,brute_force,1.0,0.3275034770514604,0.4934126090259043,115040
global_reference,ddos,0.9999797757535555,0.933367815397626,0.965526264401484,264872
global_reference,dos,0.9999197217018999,0.6166782189655742,0.7628720754562901,60594
global_reference,infiltration,0.4360101437024514,0.2741356860035609,0.33662364784389226,37631
global_reference,web_attacks,0.0,0.0,0.0,509
global_reference,macro_avg,,,0.6477606600933768,4023114
global_reference,weighted_avg,,,0.9539049325771428,4023114
global_reference,tail_avg,,,0.4449383995899394,4023114
