class,rows,weight,mean_ce,mean_residual
benign,9958,0.8607547619047619,0.45726157213526547,0.3935900756514875
bot,9958,0.8607547619047619,0.0002906768235008576,0.0002502014600037131
brute_force,9958,0.8607691080565628,2.6260847729766708,2.2604526477160505
ddos,9958,0.8607691080565628,7.885121213868212e-05,6.787268754179222e-05
dos,9958,0.8607978017948517,2.076057275684309,1.7870655393092614
infiltration,9958,0.8607547619047619,0.569163725855505,0.48991038733358233
web_attacks,252,33.93251360991177,0.5154629474356692,17.49095347926608
