cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1973316,0.35075937274289937,0.09949858234358516,1741406,20639,57189,131673,19595,2814,0
1,26684,0.649240627257101,18.442704676830218,0,12,0,0,10527,15893,252
