cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,13876,0.658815837880319,38.22377058821485,0,0,0,0,0,13876,0
1,128,0.0061423224073873135,984.2112416942444,0,0,0,0,0,0,128
2,1495,0.03603695367386627,17.052021396981083,0,0,0,0,0,1495,0
3,1930359,0.027512702595333227,0.01008240547167711,1736528,20642,18633,131673,19618,3265,0
