expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.18623758945710894,0.00123
1,bot,31156,-0.10637618439915474,0.0
1,brute_force,86279,-2.1305184723144204,0.0
1,ddos,100000,-0.008611583931520776,0.0
1,dos,45446,-1.6237820446523425,0.002178409540993707
1,infiltration,28224,15.460182745812357,0.5470875850340136
1,web_attacks,381,417.8300876649888,0.6561679790026247
2,benign,100000,-0.0836083186185925,0.00214
2,bot,31156,-0.5597024765571925,0.0
2,brute_force,86279,-0.6331750011252407,0.0
2,ddos,100000,-0.07648210072988772,0.00164
2,dos,45446,-0.48385839130264224,0.0005501034194428553
2,infiltration,28224,12.840479136814483,0.5296201814058957
2,web_attacks,381,334.865608691131,0.5800524934383202
3,benign,100000,-0.08071519749582518,0.00095
3,bot,31156,-0.0019106903495061621,0.0
3,brute_force,86279,0.1030366217740635,0.6751816780444836
3,ddos,100000,-0.00014746441973465522,0.00751
3,dos,45446,-0.20565167396296652,0.022708269154601064
3,infiltration,28224,14.307800467138668,0.5588860544217688
3,web_attacks,381,511.27683660843365,0.6587926509186351
4,benign,100000,0.004565445040486377,0.52019
4,bot,31156,-0.006913462061053793,0.0
4,brute_force,86279,-0.20750080793581807,0.0
4,ddos,100000,-0.0072698012028667245,0.00442
4,dos,45446,0.25206268412453153,0.369647493728821
4,infiltration,28224,-11.483836137919942,0.0352891156462585
4,web_attacks,381,-226.95108689328137,0.32808398950131235
