class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3485630,0,0,17296,0
bot,41542,41415,0,0,127,0
brute_force,115040,115020,0,0,20,0
ddos,264872,238342,0,0,26530,0
dos,60594,38846,0,0,21748,0
infiltration,37631,12424,0,0,25207,0
web_attacks,509,431,0,0,78,0
