round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.1708,1,,dropped(min-support)
0,3,0.0348,0,,dropped(min-support)
0,4,0.097,9,,dropped(min-support)
0,6,0.1241,24,,dropped(min-support)
0,1,0.1415,601,1.3145,kept(prune off)
0,5,0.1507,81974,0.0024,kept(prune off)
0,7,0.152,85,16.4313,kept(prune off)
0,8,0.0656,1703,8.3916,kept(prune off)
