cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1161,0.019798919305736233,10.69020523293974,0,0,0,0,0,1161,0
1,1931365,0.04986415938807162,0.016184560942988854,1737775,20640,18776,131673,19635,2866,0
2,101,0.004420727780643927,1382.2806106791852,0,0,0,0,0,0,101
3,14647,0.6215989638427374,29.984482262864123,0,0,0,0,0,14647,0
