cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15627,0.48637975236902975,21.520257529872623,0,0,0,0,0,15627,0
1,40017,0.10798856228685938,1.380097309967429,11,0,38556,0,0,1450,0
2,1931620,0.11083229732520511,0.029344121983517137,1739439,20642,18633,131673,19618,1615,0
