class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3410249,0,0,92677,0
bot,41542,41416,0,0,126,0
brute_force,115040,115020,0,0,20,0
ddos,264872,237247,0,0,27625,0
dos,60594,38859,0,0,21735,0
infiltration,37631,13646,0,0,23985,0
web_attacks,509,331,0,0,178,0
